Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU40,OUT049,3134.844131
FDK15,OUT045,1581.465451
DRF15,OUT035,2511.264778
FDQ25,OUT017,2826.457948
FDI48,OUT019,160.9006287
FDS49,OUT046,1282.305003
FDV22,OUT046,2667.860124
NCV42,OUT046,1767.68228
FDX26,OUT046,3024.610557
FDI33,OUT018,1307.572071
FDZ14,OUT049,2058.211794
FDG10,OUT013,784.3551925
FDM38,OUT018,700.917511
FDG26,OUT027,6069.963251
FDH46,OUT035,1645.402934
FDN13,OUT018,1445.001175
FDU57,OUT035,2479.486478
NCI06,OUT046,2924.717735
FDM38,OUT045,864.6999731
NCG42,OUT010,315.1752714
FDL39,OUT045,2885.419904
FDT31,OUT019,468.4672949
FDV59,OUT013,3594.940908
FDB49,OUT035,1639.274984
FDD58,OUT049,1644.057011
DRN59,OUT046,732.8984619
FDX48,OUT049,2478.716972
FDQ11,OUT049,4237.715316
FDY12,OUT049,818.6547463
FDQ11,OUT045,4036.572316
DRI11,OUT017,1939.844991
FDY32,OUT027,4408.639972
FDS51,OUT045,958.1683524
FDR19,OUT010,350.197385
DRB13,OUT018,2775.474405
FDS21,OUT035,969.4983173
FDQ40,OUT045,2837.323114
NCE55,OUT013,2892.593032
FDX43,OUT027,4478.433497
FDS12,OUT049,2072.7736
DRK01,OUT027,2549.398459
FDN25,OUT017,855.1275723
FDB60,OUT046,3217.686704
FDQ13,OUT017,1367.834338
DRK13,OUT045,3079.050707
DRF25,OUT018,585.6667582
NCD42,OUT019,146.2255129
FDW25,OUT045,1388.216006
NCV29,OUT027,4980.740085
NCK42,OUT035,3637.501964
DRJ13,OUT027,4129.990577
DRD15,OUT017,3914.151705
FDM27,OUT045,2618.904587
FDZ50,OUT018,2723.330223
FDC04,OUT046,4017.760306
FDF50,OUT049,3239.092147
FDP15,OUT045,3876.175172
FDK46,OUT035,4047.040032
FDZ56,OUT018,2518.226404
FDY60,OUT049,2326.203897
FDB10,OUT035,3954.877535
FDR57,OUT045,2498.35046
FDU58,OUT049,3260.956473
FDH02,OUT046,1359.431786
FDP48,OUT013,3196.845516
FDI46,OUT035,4066.308203
FDW56,OUT013,3108.495114
NCM19,OUT010,272.8058927
FDS50,OUT027,5685.361501
FDK24,OUT013,725.4205815
FDO36,OUT017,2978.215352
FDK45,OUT027,3033.074559
NCL05,OUT045,731.6673197
FDL32,OUT018,1589.533311
FDA28,OUT049,2136.684978
FDY36,OUT018,1106.070813
FDP32,OUT018,1798.965294
FDL50,OUT046,2057.634296
DRC24,OUT049,2555.360377
NCS18,OUT017,1753.70511
FDD16,OUT017,1209.128509
NCV18,OUT013,1399.001505
FDX07,OUT046,3035.785831
NCZ05,OUT027,2747.955222
NCI31,OUT013,601.6277386
FDK14,OUT049,1346.443887
NCR06,OUT045,704.5338477
NCF54,OUT049,3019.038451
DRG23,OUT010,366.1292404
FDD53,OUT046,714.2319268
NCM31,OUT027,3818.388647
FDT16,OUT017,4103.499619
FDR40,OUT035,1322.966104
DRG25,OUT017,3153.373769
FDT10,OUT035,962.6222498
FDY32,OUT013,2595.539684
FDN50,OUT035,1442.05897
FDZ35,OUT019,274.1419271
NCP54,OUT045,2057.983441
NCD07,OUT035,1775.211544
FDS02,OUT018,2938.008385
DRN59,OUT018,688.2207651
DRB24,OUT013,2531.625781
FDP37,OUT027,3362.420682
DRB01,OUT018,2747.567263
FDR47,OUT046,3153.332244
NCM31,OUT010,347.3036976
NCF06,OUT027,6098.913999
NCV17,OUT027,3351.820706
FDS10,OUT049,3045.78845
FDN52,OUT035,1396.77715
FDZ48,OUT013,1871.863134
FDJ48,OUT049,4292.5199
DRB13,OUT027,4995.178806
FDV59,OUT017,3728.630527
FDL32,OUT035,1760.216269
FDZ12,OUT035,2220.609559
NCR06,OUT027,1164.560197
FDP51,OUT017,2027.738245
FDY22,OUT013,2422.422365
FDZ38,OUT049,2983.818025
NCO54,OUT035,911.8479074
FDR23,OUT035,2822.480522
FDM38,OUT049,836.7482593
FDS25,OUT013,1849.35882
FDZ22,OUT013,1391.806356
FDZ20,OUT019,523.0156524
FDD45,OUT010,219.0240603
FDN03,OUT049,4263.37827
NCW30,OUT046,3961.220559
FDY24,OUT027,1752.995521
FDJ26,OUT019,509.8993134
FDM15,OUT049,2539.944014
NCW54,OUT027,1663.09248
FDA23,OUT045,1624.068656
FDA39,OUT019,150.530131
FDZ12,OUT017,2361.353761
NCB42,OUT046,1966.784653
FDL16,OUT046,757.4683459
FDO24,OUT019,396.5875037
NCP42,OUT046,3184.81455
FDR19,OUT018,2152.196555
DRL01,OUT045,3718.908482
FDV37,OUT046,3172.647002
FDI41,OUT010,354.8844132
FDF58,OUT049,864.4586372
NCF43,OUT018,1967.608999
FDN02,OUT049,3362.995643
NCP41,OUT035,1689.381893
NCY17,OUT027,1386.794882
FDL58,OUT027,5996.977711
NCA30,OUT027,5055.770259
FDE46,OUT018,2210.824012
FDY38,OUT035,3832.192165
NCH29,OUT027,2546.115136
FDO20,OUT045,3969.156819
FDP44,OUT018,1440.959352
FDM02,OUT027,2429.252055
FDJ14,OUT027,2286.482515
FDH04,OUT010,222.6460193
DRK23,OUT046,4052.613802
NCW05,OUT046,1714.873445
FDF12,OUT049,2390.615137
FDL51,OUT019,509.8993134
FDN03,OUT018,3515.407011
DRJ37,OUT049,2500.186264
FDM12,OUT019,494.5831279
FDA16,OUT045,3559.562835
NCB07,OUT017,3169.016157
NCI17,OUT019,245.09694
FDR51,OUT046,2467.794819
FDJ55,OUT045,3724.532249
NCZ17,OUT013,629.955757
FDU25,OUT013,844.8420638
NCG18,OUT045,1647.631427
DRM11,OUT017,4045.695468
FDH16,OUT035,1445.207463
FDZ04,OUT018,803.7118186
NCX53,OUT035,2269.047901
FDX38,OUT027,1410.782624
FDX09,OUT046,2855.266655
NCW05,OUT018,1497.204115
NCS41,OUT017,3138.933546
FDI26,OUT046,2882.964032
NCZ41,OUT027,3284.454586
NCK06,OUT046,2055.348574
FDX23,OUT027,2561.700015
NCA42,OUT046,2539.714282
FDC20,OUT049,836.7374322
DRC49,OUT018,2052.666981
FDX01,OUT013,1944.145281
FDC08,OUT045,3623.837648
FDC02,OUT017,4096.463774
FDK10,OUT045,2956.460209
DRC24,OUT013,2537.462912
FDW16,OUT019,254.5410312
NCU06,OUT018,3305.767258
DRA59,OUT045,3081.409804
FDR24,OUT019,249.8641154
DRL35,OUT018,639.5012808
FDA49,OUT013,1330.506449
NCC55,OUT046,638.657957
DRD24,OUT019,347.7871503
NCE55,OUT049,3002.232374
FDT33,OUT045,2889.933067
NCT53,OUT013,2617.581461
FDS26,OUT046,4090.611716
FDL22,OUT018,1307.572071
FDP44,OUT017,1730.097559
FDC52,OUT018,2191.137369
FDI53,OUT010,404.9151719
FDZ23,OUT046,3074.49816
NCT18,OUT013,3232.318234
FDR13,OUT046,1941.948317
FDB09,OUT010,297.6434597
FDZ60,OUT013,1773.350671
FDB11,OUT046,3643.6467
FDC10,OUT018,1718.511908
FDW56,OUT035,3137.45167
FDK14,OUT027,2343.521895
DRE27,OUT027,2583.15452
FDA38,OUT017,4140.150728
FDT11,OUT045,3090.451188
FDP15,OUT035,3998.831266
FDV27,OUT035,1421.963826
FDS36,OUT027,2801.796831
FDY40,OUT027,1385.02553
NCF19,OUT049,783.020475
FDF53,OUT045,2981.54161
FDS14,OUT027,4119.747077
FDE56,OUT046,989.6865392
FDZ19,OUT035,2880.422296
FDZ46,OUT013,1834.945279
FDR16,OUT046,3537.439958
FDG29,OUT018,616.771551
NCE30,OUT017,3764.763093
FDZ40,OUT046,874.239031
FDG58,OUT018,2288.095131
DRH03,OUT013,1486.53217
FDZ47,OUT045,1595.206098
FDV04,OUT018,2323.102539
FDZ10,OUT018,1750.803356
FDG46,OUT017,1879.091069
NCF07,OUT045,1612.410547
FDY44,OUT035,3122.467634
FDB21,OUT013,4139.105893
FDS20,OUT035,3039.662236
FDS49,OUT049,1269.958139
FDX55,OUT027,5657.419737
NCQ02,OUT018,2733.822921
FDR25,OUT013,4245.500891
DRG39,OUT045,907.589486
FDB46,OUT046,3508.048669
NCC30,OUT018,2725.267785
FDE58,OUT035,2054.997383
FDC05,OUT019,500.6742558
FDY15,OUT046,2580.862993
FDG14,OUT046,2428.599004
FDL08,OUT049,4300.107131
FDQ47,OUT013,598.2479733
FDN12,OUT035,1736.636148
FDW10,OUT013,3003.743183
FDD02,OUT035,1975.435718
FDX35,OUT010,564.2556574
FDT35,OUT046,2837.562514
DRN47,OUT019,448.093357
FDB11,OUT010,534.2040736
FDN20,OUT045,2885.419263
FDB59,OUT035,3131.54237
FDJ58,OUT045,2906.202141
FDU60,OUT046,2850.140431
FDS03,OUT049,963.0152806
FDU40,OUT019,496.3815576
DRH15,OUT049,757.7991034
FDD04,OUT027,4002.710503
FDQ01,OUT046,4044.665817
FDF28,OUT035,2086.548416
FDD22,OUT010,269.7106236
FDY19,OUT046,2024.876915
FDN33,OUT035,1509.458626
FDV36,OUT035,2123.096601
FDW01,OUT010,374.1012677
FDJ28,OUT049,3236.909277
FDB17,OUT035,2961.300588
FDM40,OUT049,2227.336112
FDV46,OUT045,2216.301295
FDQ44,OUT049,2107.385486
NCD42,OUT046,636.8433983
DRH37,OUT046,2796.44697
FDR10,OUT018,2477.801287
NCD06,OUT027,1357.918859
FDI53,OUT046,2704.583519
FDG16,OUT035,3589.216876
DRB25,OUT046,1709.182733
FDY09,OUT046,2843.603818
FDX48,OUT045,2503.092964
FDC03,OUT010,529.9555128
FDT47,OUT035,1546.996158
FDW44,OUT027,4677.574355
FDT24,OUT017,1261.510511
FDT12,OUT019,512.5060205
NCS38,OUT035,1852.761483
FDO39,OUT035,3052.778736
FDA13,OUT046,643.340821
FDO48,OUT035,3734.624819
DRJ01,OUT017,2578.100817
FDD53,OUT018,589.183912
NCT05,OUT049,4346.28695
FDQ51,OUT045,735.3151483
FDU60,OUT013,2642.626441
FDC59,OUT046,979.8144662
FDP36,OUT035,842.2128553
NCM19,OUT017,1788.713301
FDL16,OUT035,739.2528418
FDE50,OUT018,2761.813494
NCR18,OUT013,715.3901299
NCD30,OUT035,1591.41271
FDH31,OUT013,1648.645949
FDD56,OUT019,429.195604
FDC47,OUT049,3744.336604
FDZ21,OUT045,1536.449793
FDM01,OUT049,1674.727044
FDF24,OUT013,1293.611899
FDW23,OUT017,610.2485032
FDY52,OUT018,791.4839094
DRH37,OUT027,4400.098455
DRO47,OUT027,3024.068125
FDR25,OUT049,4120.376326
FDQ24,OUT027,6015.181989
DRJ51,OUT018,3361.148528
NCU06,OUT035,3803.220908
NCV18,OUT018,1246.60735
NCC06,OUT027,3330.110568
FDZ01,OUT018,1484.405361
FDT14,OUT017,2049.144467
FDD11,OUT019,518.705661
FDN09,OUT017,4102.416376
NCO18,OUT010,435.7583779
FDZ50,OUT045,3024.183062
FDS44,OUT013,4090.488864
FDI36,OUT045,3100.815634
FDA26,OUT010,560.2271773
NCY53,OUT049,1843.529921
FDF32,OUT049,3204.121186
FDF59,OUT010,311.8263718
FDB20,OUT046,1264.997056
DRH11,OUT035,927.8077833
FDT03,OUT049,3102.32129
NCH06,OUT035,3998.578771
FDR55,OUT049,3258.589776
FDI10,OUT035,2916.167642
FDZ12,OUT045,2163.424394
FDM12,OUT049,3220.694496
DRB25,OUT045,1669.108824
NCS41,OUT013,3221.129486
NCT53,OUT049,2846.852149
NCD55,OUT013,639.7661624
FDY08,OUT049,2244.66838
NCP55,OUT049,833.38326
FDA33,OUT013,2521.745789
FDQ33,OUT013,2547.674756
FDE45,OUT027,5052.946635
FDT26,OUT013,2093.085152
NCV53,OUT049,4252.340038
FDK60,OUT027,2568.674872
NCJ29,OUT046,1356.751502
FDI15,OUT045,4007.044714
FDX21,OUT013,1791.845084
FDV49,OUT019,523.9964927
DRO59,OUT046,1272.088182
FDZ14,OUT045,2013.912036
FDP32,OUT027,3312.655761
FDC33,OUT017,3267.475398
FDT14,OUT010,283.4399307
NCN54,OUT027,2215.417616
FDR57,OUT027,4186.550046
DRK12,OUT046,627.6222685
FDX52,OUT049,3266.782428
FDX08,OUT010,457.1359408
FDP10,OUT010,253.25765
NCP50,OUT045,1242.239398
NCL06,OUT013,4332.738207
FDP25,OUT013,3663.406842
FDE53,OUT013,1706.067594
FDL27,OUT017,1049.481626
FDC35,OUT049,3453.431148
DRJ47,OUT010,410.3390381
FDD16,OUT018,1085.058206
NCN42,OUT049,2427.77841
FDC38,OUT027,3612.863632
NCO07,OUT045,3576.3105
FDQ20,OUT049,670.7183074
FDI32,OUT046,1889.067778
FDN20,OUT010,412.0237467
DRJ51,OUT027,5994.681659
FDU08,OUT045,1576.553157
DRN37,OUT019,398.131188
FDD05,OUT010,285.3922364
FDW15,OUT046,2539.731199
FDI52,OUT046,2111.796413
DRM11,OUT049,4339.460458
NCO06,OUT045,618.68524
FDU38,OUT049,3278.050123
FDU59,OUT018,2371.828995
FDJ10,OUT046,2204.61716
FDM13,OUT049,2133.258362
NCJ30,OUT019,418.2989696
FDM45,OUT018,1735.479275
FDP36,OUT045,803.7963733
NCD30,OUT010,231.5542872
FDN48,OUT017,1482.765115
FDY32,OUT049,2822.277777
FDU47,OUT046,2195.473023
FDF17,OUT019,493.8591159
FDP34,OUT017,2597.51384
FDA47,OUT049,2855.882389
DRD27,OUT027,2603.644785
FDW38,OUT045,903.9490551
FDZ15,OUT019,307.3499137
FDZ03,OUT027,5116.18387
NCN19,OUT049,3244.058516
FDG02,OUT035,3068.617034
FDS31,OUT035,3075.498324
FDW43,OUT019,500.3916593
FDZ47,OUT010,245.7219462
FDO57,OUT017,2685.849192
NCL07,OUT013,628.6458069
NCV42,OUT013,1814.585401
FDP40,OUT017,1836.949949
FDP48,OUT019,491.6701855
FDH21,OUT017,2624.40088
NCP02,OUT049,848.4391639
FDK24,OUT049,759.374747
FDC41,OUT045,1206.924074
FDF08,OUT017,1354.613536
FDO49,OUT017,799.6732691
FDS56,OUT027,6110.227303
FDX46,OUT018,781.4019415
FDQ07,OUT013,3614.452045
FDC32,OUT010,216.4991268
FDT21,OUT019,507.2382413
FDG58,OUT045,2512.326771
FDW14,OUT049,1342.215426
DRA12,OUT027,3793.150898
FDV27,OUT013,1428.858491
DRD25,OUT013,1833.63413
DRF48,OUT027,5016.715756
FDX24,OUT017,1466.724812
DRJ51,OUT046,3590.061969
FDE45,OUT045,2978.941858
FDE14,OUT046,1655.830842
FDG53,OUT045,2160.432884
FDT08,OUT046,2491.465701
DRC27,OUT027,6103.224328
FDG20,OUT035,2786.640158
FDC21,OUT046,1732.408142
FDV31,OUT018,2610.659004
FDB58,OUT045,2204.930434
FDV23,OUT046,2056.331716
FDA25,OUT019,272.7812934
FDC15,OUT046,2665.14259
FDU47,OUT049,2251.176772
FDE23,OUT013,731.2433525
FDS08,OUT013,2951.56382
FDW03,OUT027,2767.824824
FDJ60,OUT018,2408.023739
FDM34,OUT017,2186.679706
FDW33,OUT013,1742.04845
FDZ40,OUT013,793.2649244
FDE33,OUT018,1163.261599
NCC06,OUT010,312.7288764
FDU11,OUT046,1991.824207
FDL44,OUT017,2693.447406
NCZ29,OUT017,2156.511357
FDG28,OUT010,564.3150933
FDL12,OUT018,774.5751003
FDD52,OUT017,1752.373445
FDO15,OUT013,1115.909649
NCN29,OUT027,1411.760226
FDW36,OUT013,1751.352366
FDB21,OUT046,3910.93837
FDZ28,OUT013,2194.359008
FDY10,OUT035,1890.329171
DRG39,OUT017,838.3098354
FDN28,OUT013,1718.987367
FDV15,OUT035,1667.19939
DRI13,OUT035,3668.141258
FDH20,OUT046,1526.593772
FDY51,OUT013,3591.256359
FDE16,OUT013,3373.01929
FDX40,OUT018,580.5896207
FDC48,OUT018,1216.426446
FDS14,OUT046,2463.585524
FDX56,OUT017,3688.534881
FDI10,OUT046,2910.568873
FDI14,OUT013,2345.450794
DRM48,OUT013,606.3322627
NCH07,OUT027,4235.802398
FDY26,OUT013,3436.335381
FDD02,OUT027,3089.237575
FDM12,OUT046,3082.069988
DRF01,OUT010,357.9017348
FDV36,OUT046,2138.761026
DRI59,OUT013,3749.672438
FDV03,OUT018,2294.385597
FDO39,OUT017,3203.356823
NCB07,OUT018,2896.662071
FDH38,OUT027,3023.663387
FDZ13,OUT035,793.3477319
NCZ30,OUT046,2053.610918
NCA06,OUT035,626.9019208
FDB04,OUT049,1350.084911
FDN50,OUT013,1424.284165
NCG06,OUT049,4242.816204
NCY17,OUT018,674.5779842
FDC23,OUT046,2894.194781
FDK33,OUT049,3519.024189
FDR03,OUT049,3508.148748
FDZ07,OUT045,998.4187127
FDO38,OUT013,1219.864749
FDS59,OUT046,1743.909239
DRM11,OUT019,520.0791626
FDX52,OUT027,5177.943421
DRJ35,OUT018,782.9120986
NCP53,OUT046,3957.166334
FDW15,OUT019,360.3819277
DRI47,OUT045,2317.212505
DRZ11,OUT035,2028.324238
FDS02,OUT013,3135.025844
DRD49,OUT018,3390.192204
FDW38,OUT049,821.4919293
FDR21,OUT019,436.3504529
FDE40,OUT013,918.0403178
FDI02,OUT045,1762.976831
FDQ04,OUT045,672.4265677
FDY14,OUT017,4066.0793
NCT54,OUT046,1558.433604
DRD25,OUT017,1776.933389
DRE01,OUT045,3837.510482
FDJ12,OUT010,539.5848194
NCZ05,OUT049,1658.343072
DRB25,OUT019,270.1686041
NCC31,OUT045,2593.282101
FDM16,OUT045,1260.064915
DRG11,OUT049,1670.521621
FDV24,OUT027,4089.746164
FDV43,OUT046,724.1792084
FDG05,OUT018,2286.734489
FDV23,OUT010,300.4627598
FDI58,OUT018,1339.520632
FDQ11,OUT017,4047.769057
FDC05,OUT027,5260.579764
FDF40,OUT013,4385.028988
FDU02,OUT018,3330.615322
FDT32,OUT013,3176.155867
NCF06,OUT017,4019.088682
FDT46,OUT013,771.2130446
FDR58,OUT010,225.6761097
FDY04,OUT046,2792.254458
FDT58,OUT045,2778.802915
FDE46,OUT049,2558.452619
DRH11,OUT017,860.3525628
DRI51,OUT046,2861.668072
FDC35,OUT017,3611.321607
FDP45,OUT035,4000.424674
FDC45,OUT017,2821.836327
FDU01,OUT045,3007.339583
FDJ53,OUT010,286.2853037
FDJ46,OUT017,2861.911127
FDX07,OUT013,3159.699201
NCI30,OUT049,4207.446612
FDE47,OUT027,3274.482141
FDV48,OUT045,1298.32572
FDN16,OUT019,267.7199147
FDM52,OUT013,2501.303305
FDA32,OUT027,5470.859032
FDH05,OUT017,3882.881144
FDW25,OUT010,214.4363274
FDQ09,OUT046,1897.697388
NCM17,OUT010,144.5219279
DRM59,OUT046,2414.174983
FDV47,OUT027,2335.918512
DRE15,OUT035,1212.919328
FDS25,OUT010,259.2039679
NCZ05,OUT018,1488.502308
NCV05,OUT019,381.0206812
DRM37,OUT046,3135.361534
FDV58,OUT027,5129.94564
FDN22,OUT027,6035.025478
NCO06,OUT049,629.8272098
FDT56,OUT019,182.8096015
FDM02,OUT013,1348.523392
FDA09,OUT046,2906.045345
NCC06,OUT035,2117.552343
NCL54,OUT049,2992.318211
NCB55,OUT017,918.7858241
FDB12,OUT017,1748.199611
NCA54,OUT049,3045.796195
NCS38,OUT049,1948.58653
FDC02,OUT049,4269.243092
FDK44,OUT019,410.5313605
FDE16,OUT035,3482.79242
NCS05,OUT035,2098.1978
FDZ59,OUT045,2757.226198
FDI20,OUT017,3731.450162
FDQ14,OUT046,2422.253426
FDF53,OUT017,3032.819565
FDW25,OUT017,1387.902155
NCQ43,OUT010,255.0987678
FDX52,OUT013,3123.333811
FDE28,OUT045,3682.788499
FDN15,OUT017,2301.351401
FDO28,OUT017,2027.184386
FDQ33,OUT045,2528.370969
FDM22,OUT010,177.0852632
FDJ03,OUT017,753.715854
FDI16,OUT045,906.5060093
FDI09,OUT027,5999.118669
FDX55,OUT013,3582.148953
FDS23,OUT027,3440.080608
DRC12,OUT045,2981.911874
FDH41,OUT049,3514.535999
FDN01,OUT013,2846.967595
FDV55,OUT045,2347.39199
NCJ19,OUT013,801.2568741
NCY29,OUT010,170.0183059
FDP03,OUT018,1731.384575
FDZ52,OUT045,1744.504211
FDH31,OUT010,256.9127637
FDQ19,OUT018,3458.498451
FDS15,OUT035,1676.714896
FDN32,OUT017,3087.029841
FDH32,OUT049,1588.010981
FDF33,OUT017,1756.778046
FDJ22,OUT046,3054.222868
FDG56,OUT010,172.3315608
FDC05,OUT046,3157.004001
FDK09,OUT013,3914.33759
NCV29,OUT045,2930.814287
NCC43,OUT019,515.8761879
NCA42,OUT049,2601.658322
FDC10,OUT046,1992.010764
FDC16,OUT013,1338.713849
NCL17,OUT013,2352.703131
FDA51,OUT035,1884.345089
FDW01,OUT017,2462.356717
NCF30,OUT045,2063.089539
FDN49,OUT013,649.4827077
FDY20,OUT045,1429.290295
FDC15,OUT045,2572.313143
FDY24,OUT046,881.335841
NCG43,OUT017,1528.055852
FDA48,OUT013,3648.517666
NCF55,OUT017,603.010315
FDL38,OUT049,1354.461804
NCQ29,OUT018,3573.648977
FDC34,OUT017,2622.621713
FDP36,OUT027,1471.096459
FDN50,OUT010,228.061747
FDO23,OUT049,1447.557176
FDT56,OUT013,828.7590695
FDT13,OUT027,5124.852851
FDZ03,OUT013,3169.07261
FDQ03,OUT010,541.0678881
FDU44,OUT045,2773.906611
FDD03,OUT049,3766.01624
NCH30,OUT013,1848.38753
FDS60,OUT010,445.2973844
FDG08,OUT046,2849.296609
FDX38,OUT017,748.1891512
FDD22,OUT017,1871.778044
FDW51,OUT013,3400.822139
FDL09,OUT017,2734.374583
FDZ60,OUT045,1705.324203
NCH07,OUT046,2688.596941
NCQ41,OUT049,3210.327349
FDW04,OUT049,2086.309918
FDI08,OUT027,6106.247825
FDR19,OUT019,358.3967742
FDV13,OUT046,1324.199251
FDB52,OUT017,4148.29034
FDZ48,OUT027,2877.587722
NCO14,OUT049,758.8948562
FDZ50,OUT013,3186.940248
FDN27,OUT019,291.9671682
FDQ60,OUT013,2035.173295
FDR49,OUT017,740.062595
DRJ35,OUT027,1728.126907
DRI49,OUT017,1315.297998
FDB47,OUT017,3761.077774
FDP37,OUT010,309.0853144
FDR26,OUT049,2910.939694
FDY31,OUT019,347.0462834
FDC11,OUT045,1467.940571
DRP47,OUT035,4091.77212
NCY54,OUT018,2552.60601
FDR27,OUT046,2139.941561
FDQ21,OUT019,311.9988241
NCQ29,OUT035,4092.140526
FDJ02,OUT046,2441.507195
FDE21,OUT018,1579.153123
FDM39,OUT046,2891.52469
FDZ01,OUT017,1701.99463
NCB19,OUT018,1283.705056
FDU03,OUT046,2942.913902
FDP27,OUT049,3233.943148
DRF01,OUT045,2419.866411
FDM03,OUT049,1696.62509
FDV01,OUT046,2549.057942
FDS16,OUT046,2450.435581
FDO45,OUT035,1454.012355
NCX06,OUT035,3021.768865
FDP13,OUT046,669.6681631
NCR38,OUT018,3509.791584
FDA01,OUT013,826.1538793
FDT26,OUT017,2026.449821
FDD44,OUT027,6075.800479
FDB26,OUT013,787.9446215
FDP45,OUT019,507.3357698
NCP55,OUT046,913.6015412
FDT23,OUT017,1305.314397
FDO51,OUT045,698.2176085
FDA44,OUT046,912.9129537
NCJ31,OUT018,3418.183935
FDX37,OUT045,1597.709444
NCD18,OUT049,3846.186442
FDN40,OUT027,4129.451632
FDL33,OUT017,3281.56633
DRF48,OUT035,3046.592391
FDW08,OUT035,1664.665132
FDX39,OUT018,3198.167368
FDB38,OUT049,2861.152642
FDY46,OUT018,2713.151712
NCB06,OUT049,2731.730356
FDA34,OUT035,3017.159088
FDA35,OUT045,2036.34798
FDQ07,OUT035,3683.597994
FDU32,OUT045,2027.329118
FDU26,OUT013,2089.473633
FDU13,OUT010,360.2653493
FDO09,OUT035,4045.695483
FDW03,OUT019,276.6521637
FDB38,OUT013,2563.831269
FDL26,OUT010,380.3737404
NCN43,OUT045,2044.35743
FDH08,OUT045,3729.438575
NCC31,OUT019,395.3072357
FDH14,OUT035,2223.484003
FDL40,OUT017,1609.873814
FDD20,OUT035,2063.8888
NCV53,OUT035,4083.511672
FDD16,OUT045,1148.800079
FDP24,OUT035,2050.231869
FDQ25,OUT045,2907.921726
FDM38,OUT035,884.3036396
NCT18,OUT010,443.9687421
FDM34,OUT049,2164.430527
DRH37,OUT010,404.4721123
NCE07,OUT013,2445.189592
FDG12,OUT013,2000.388699
FDB59,OUT010,492.9556692
FDS10,OUT018,2725.267785
FDN21,OUT010,391.3267454
FDM02,OUT045,1387.377988
FDO44,OUT049,1821.797447
NCN17,OUT017,1708.225931
FDH16,OUT018,1304.972672
FDL44,OUT046,2748.465694
FDY47,OUT017,2122.666076
DRI39,OUT046,911.7709352
NCX54,OUT018,1495.016413
FDE59,OUT046,635.2849517
FDO46,OUT045,3082.737851
DRE13,OUT046,1412.069824
FDW14,OUT013,1356.492633
FDF35,OUT046,1718.413894
FDO50,OUT019,238.2407192
DRF49,OUT017,1906.97265
FDT60,OUT049,2087.393579
FDP38,OUT045,778.9538924
FDA31,OUT027,4732.012912
FDY52,OUT010,174.0923591
FDD03,OUT027,6000.87703
FDN52,OUT018,1285.124763
FDU20,OUT010,278.9077718
FDD22,OUT035,1716.966115
NCB55,OUT019,173.646245
FDN27,OUT045,2048.897931
FDD16,OUT013,1212.855386
FDW48,OUT046,1234.499004
DRN35,OUT045,626.1203768
FDX25,OUT049,3119.572191
DRD49,OUT049,3912.684921
FDE21,OUT019,283.6013455
FDN44,OUT035,2738.434679
DRC01,OUT049,776.4098212
NCK30,OUT046,3881.726761
FDU39,OUT013,821.3577157
FDB49,OUT013,1601.175163
FDS12,OUT045,2031.583394
FDR57,OUT018,2403.814437
FDX22,OUT027,5208.802284
FDC60,OUT013,1434.670662
NCE42,OUT049,3881.916433
NCK42,OUT049,3498.857856
DRE01,OUT017,3976.278095
FDE57,OUT018,1939.784178
DRK59,OUT019,511.319357
FDB10,OUT027,6029.098234
FDQ25,OUT046,2865.408932
FDY26,OUT017,3676.208274
FDG28,OUT049,4215.581172
FDM14,OUT049,1714.958045
NCH29,OUT049,1595.007257
FDD48,OUT049,1916.044027
FDC17,OUT045,3526.102408
DRH49,OUT027,2321.329737
FDN44,OUT018,2409.574357
FDC29,OUT045,1894.349491
DRK01,OUT019,236.1921961
FDD48,OUT017,1885.097897
FDB59,OUT013,3080.579774
FDY45,OUT010,545.9071224
FDX60,OUT035,1233.291252
FDT09,OUT010,315.815841
DRB24,OUT018,2296.496385
FDL13,OUT035,3966.577802
FDN16,OUT035,1652.204262
FDK57,OUT013,2066.594295
FDO22,OUT027,2311.459676
FDC57,OUT010,508.4607368
FDZ13,OUT027,1480.854968
FDW27,OUT013,2499.852882
FDX10,OUT049,665.8163198
FDY08,OUT018,1953.809355
FDA49,OUT017,1334.842144
FDC32,OUT018,1337.42588
FDO04,OUT035,901.0583742
NCZ54,OUT013,2610.634054
FDY40,OUT045,765.5775024
FDW36,OUT045,1687.438729
FDE11,OUT017,3038.932254
DRE37,OUT045,2989.197733
NCK19,OUT017,3271.953409
FDT19,OUT035,2789.916231
FDE56,OUT045,962.782607
FDZ57,OUT010,311.0050518
FDB35,OUT035,1506.893548
FDF09,OUT010,148.1166013
FDO34,OUT046,2874.580419
FDA55,OUT046,3693.924446
NCM18,OUT035,965.1388969
FDJ20,OUT019,310.8261106
DRQ35,OUT019,322.9479144
FDG02,OUT013,3155.735403
NCU29,OUT018,2096.685333
FDL27,OUT027,1757.882594
NCA54,OUT035,2963.612677
FDJ32,OUT035,995.5340464
FDB21,OUT019,508.8667175
FDR46,OUT035,2505.969221
FDZ32,OUT046,1718.307092
DRF36,OUT017,3083.798727
NCU54,OUT017,3703.542233
NCI31,OUT017,585.0126881
DRA59,OUT035,3085.116424
NCC55,OUT045,642.400876
FDE44,OUT018,687.7916566
